layer,trial_index,tile_size,execution_time
layer_6,981,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4045591488338543e-05]
layer_6,982,"[[31, [1, 13, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4138583754706831e-05]
layer_6,983,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1588589912747392e-05]
layer_6,984,"[[31, [1, 13, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1290227091911507e-05]
layer_6,985,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.2757520494889725e-05]
layer_6,986,"[[31, [1, 13, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1653109198493814e-05]
layer_6,987,"[[31, [1, 13, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1392051842851356e-05]
layer_6,988,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4210560119047619e-05]
layer_6,989,"[[31, [1, 13, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.169440713749866e-05]
layer_6,990,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 4]]",[1.1638457019903173e-05]
layer_6,991,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 4]]",[1.1637688349202952e-05]
layer_6,992,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4291421918501644e-05]
layer_6,993,"[[31, [1, 13, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4285797738095238e-05]
layer_6,994,"[[31, [1, 13, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.2576416245293168e-05]
layer_6,995,"[[31, [1, 13, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.208077643894567e-05]
layer_6,996,"[[31, [1, 13, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4236970725595171e-05]
layer_6,997,"[[31, [1, 13, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4237437407449597e-05]
layer_6,998,"[[31, [1, 1, 1, 13, 1]], [33, [2, 2, 1, 1, 4]], [35, [18, 4, 1]], [62, 2], [68, 0], [74, 2], [101, 2]]",[0.0007707569375]
layer_6,999,"[[31, [1, 13, 1, 1, 1]], [33, [1, 8, 2, 1, 1]], [35, [12, 3, 2]], [62, 1], [68, 1], [74, 0], [101, 4]]",[2.8079251667320515e-05]
